class_name,class_id
../data/music genre/audio/rock/Fear_Makes_Perfect-Trip___Slide.wav,8
../data/music genre/audio/jazz/Lindsay_Wynn-The_Art_of_Making_Love.wav,5
../data/music genre/audio/rock/tentilfour-We_Are_One.wav,8
../data/music genre/audio/rock/Animism-Only_What_you_Make_It.wav,8
../data/music genre/audio/raphiphop/Rk-Exclusive.wav,7
../data/music genre/audio/rock/morris_minors-grandeur.wav,8
../data/music genre/audio/jazz/The_Steve_Darlington_Quintet-Sprechen_Sie_Evil_.wav,5
../data/music genre/audio/jazz/Saukville_Bass_Trio-The_Bassics.wav,5
../data/music genre/audio/rock/Confidence_Man-Lantern_Jaw.wav,8
../data/music genre/audio/funksoulrnb/Jaymz-Thinkin__about_it.wav,4
../data/music genre/audio/jazz/Katjar-Le_funambule.wav,5
../data/music genre/audio/blues/David_Rotundo_and_the_Blue_Canadians-Butt_Bustin__Boogie.wav,1
../data/music genre/audio/rock/Rob_Russell___The_Sore_Losers-Less_Like_You.wav,8
../data/music genre/audio/folkcountry/Ryan_Grove-The_Bright_Lights_of_Eleventh_Ave.wav,3
../data/music genre/audio/jazz/The_Larry_Steen_World_Jazz_Ensemble-Break_The_Ice.wav,5
../data/music genre/audio/electronic/NEXUS7-SUMMON.wav,2
../data/music genre/audio/raphiphop/Opie_Hicks_and_The_Elements-Come_Back.wav,7
../data/music genre/audio/pop/Rebeka_Reed-Pharaoh_s_Daughter___Final_Version.wav,6
../data/music genre/audio/raphiphop/Charli_Funk-Bump.wav,7
../data/music genre/audio/jazz/Joe_Turley-35_Cents.wav,5
../data/music genre/audio/funksoulrnb/The_Blue_Method-All_In_Time.wav,4
../data/music genre/audio/rock/Blinded_By_Zeus-See_Through_You.wav,8
../data/music genre/audio/rock/GordonGartrell-A_New_Song.wav,8
../data/music genre/audio/jazz/ATMA-Big_Foot.wav,5
../data/music genre/audio/folkcountry/E_J__Wells-Rhyolite__Build_My_Gallows_High_.wav,3
../data/music genre/audio/folkcountry/DeWayne_Spaw-Strong.wav,3
../data/music genre/audio/alternative/The_Rosewood_Fall-Driving_Salinas.wav,0
../data/music genre/audio/raphiphop/treologic-Pass_It_Around.wav,7
../data/music genre/audio/jazz/Heather_Waters-March.wav,5
../data/music genre/audio/raphiphop/Watt__on-I_m_Late.wav,7
../data/music genre/audio/funksoulrnb/secondhand_jive-San_Francisco.wav,4
../data/music genre/audio/jazz/The_Combustion_Collective-Hank_s_Luck_Runs_Out.wav,5
../data/music genre/audio/rock/The_Mayan_Factor-Warflower.wav,8
../data/music genre/audio/pop/Martin_Gallop-Stuck_On_You.wav,6
../data/music genre/audio/jazz/Fast_Forward-Old_Age__my_ass_.wav,5
../data/music genre/audio/alternative/Marcco-Today.wav,0
../data/music genre/audio/folkcountry/Trucker_Up-Red_Sovine.wav,3
../data/music genre/audio/jazz/Fatih_Ozel-Rondo_Orient.wav,5
../data/music genre/audio/electronic/RECEPTORS-disconnected.wav,2
../data/music genre/audio/electronic/randomajestiq-sPIoverburn.wav,2
../data/music genre/audio/rock/JaD____jade___-Lose_Your_Mind.wav,8
../data/music genre/audio/alternative/The_Mercury_Stars-Just_Below_The_Surface_Lies_Something_Thicker_Than.wav,0
../data/music genre/audio/raphiphop/Fulani-Lady_Friend.wav,7
../data/music genre/audio/rock/MotherofPearl-Myself.wav,8
../data/music genre/audio/folkcountry/Kevroy_Potter-When_I_Get_It_Right.wav,3
../data/music genre/audio/pop/March_Hares-Clock_Keeps_Ticking.wav,6
../data/music genre/audio/blues/The_Turnarounds-Heaven_Forgot_Us.wav,1
../data/music genre/audio/raphiphop/Fokissed-Fokissed___The_Following_Messages.wav,7
../data/music genre/audio/pop/puckett_-Last_Year.wav,6
../data/music genre/audio/raphiphop/OFFsides-Turn_it_up.wav,7
../data/music genre/audio/jazz/Russ_Bryant_Group-Falling_Time.wav,5
../data/music genre/audio/pop/Jeneen-Tell_Me_Right_Now.wav,6
../data/music genre/audio/electronic/Seluah-Bled.wav,2
../data/music genre/audio/rock/All_Access-Baby.wav,8
../data/music genre/audio/jazz/Bloodwood-The_Summoning.wav,5
../data/music genre/audio/jazz/Non_Sens-The_waiting.wav,5
../data/music genre/audio/raphiphop/I_C-I_Drop_Jewels.wav,7
../data/music genre/audio/pop/delaware-Everything_Changes.wav,6
../data/music genre/audio/rock/LaughingColors-War_On_Drugs.wav,8
../data/music genre/audio/raphiphop/Split2nd_Entertainment-Anything_You_Want___Axis.wav,7
../data/music genre/audio/alternative/cellophane_rain-orchid.wav,0
../data/music genre/audio/folkcountry/MILLENIUM_COWBOY-DOWN_THAT_ROAD___.wav,3
../data/music genre/audio/rock/Jake-Standing_Still.wav,8
../data/music genre/audio/pop/Julie_Kim-Free.wav,6
../data/music genre/audio/blues/The__Dare_Ya_Blues_Band-wish_you_were_here.wav,1
../data/music genre/audio/folkcountry/Andy_Kropf_Band-Ocean_Street.wav,3
../data/music genre/audio/electronic/Egon_Strangler-The_Rubber_Jerusalem_Experiment.wav,2
../data/music genre/audio/jazz/Adam_Smith-Conversations.wav,5
../data/music genre/audio/jazz/PETE_CARR-ZETA_RETICULI.wav,5
../data/music genre/audio/electronic/Lucight-Moving_at_the_speed_of_sound.wav,2
../data/music genre/audio/raphiphop/Bdot_C-Get_Down_baby_.wav,7
../data/music genre/audio/folkcountry/FOR_THE_CAUSE-This_is_what_love_looks_like.wav,3
../data/music genre/audio/jazz/Chris_Bayne-One_For_Joe.wav,5
../data/music genre/audio/rock/Nova_Clutch-forget_becoming_real__demo_.wav,8
../data/music genre/audio/rock/thirdmanout-the_edge_of_the_knife.wav,8
../data/music genre/audio/alternative/Leisure_Alaska-In_Me.wav,0
../data/music genre/audio/pop/VortexUSA-The_Only_Thing_is_Love.wav,6
../data/music genre/audio/rock/Lucid_Fly-Collide.wav,8
../data/music genre/audio/rock/Sketchbook_for_Eris-The_Center_Lines.wav,8
../data/music genre/audio/rock/BLOWUP-Black_Bones.wav,8
../data/music genre/audio/folkcountry/3_Blind_Mice-Emily_Has_Compassion_Fatigue.wav,3
../data/music genre/audio/rock/Ultravibe-Larayna.wav,8
../data/music genre/audio/rock/Buckfever-Uner_Strain.wav,8
../data/music genre/audio/raphiphop/Nomad_Exploraz-Fear_Nobody.wav,7
../data/music genre/audio/raphiphop/Full_Clip-Reality_Rap.wav,7
../data/music genre/audio/pop/Allegra-Why.wav,6
../data/music genre/audio/blues/Dale_Jackson_Band-Not_One_Soul_Told_Me.wav,1
../data/music genre/audio/folkcountry/anne_davis-no__i_m_not_going_anywhere.wav,3
../data/music genre/audio/rock/Enjoy_Aurora-Fader.wav,8
../data/music genre/audio/raphiphop/Southerndrawl-Kick_Rocks.wav,7
../data/music genre/audio/jazz/Wabi_Sabi-Apathetic_Jazz_Tune.wav,5
../data/music genre/audio/folkcountry/Tony_Lechner-Ecstasy.wav,3
../data/music genre/audio/rock/The_Steepwater_Band-Back_To_The_Bottle.wav,8
../data/music genre/audio/rock/mona-angels.wav,8
../data/music genre/audio/funksoulrnb/Guytare-fugue__10.wav,4
../data/music genre/audio/rock/Scott_Sudbury-It_Must_Be_You__Ardent_Mix_.wav,8
../data/music genre/audio/jazz/Geoff_Mattoon-Beam_me_Up.wav,5
../data/music genre/audio/raphiphop/Kas-Man_Apart.wav,7
../data/music genre/audio/jazz/Heitor_Castro-Fogo_e_Agua.wav,5
../data/music genre/audio/rock/South_Normal-Ariel.wav,8
../data/music genre/audio/blues/Janet_Ryan_and_Straight_Up_-Cool_your_Engine.wav,1
../data/music genre/audio/rock/Fishbelly_White-Way_Too_Long_MW.wav,8
../data/music genre/audio/folkcountry/Andy_Kropf_Band-Cold.wav,3
../data/music genre/audio/folkcountry/Steven_Francque-Brand_Of_Misery.wav,3
../data/music genre/audio/rock/4TH_PLANE_JAIANT-Idiot.wav,8
../data/music genre/audio/blues/Oreo_Blue-Look_At_Me.wav,1
../data/music genre/audio/folkcountry/The_Shooting_Gallery-Harlan.wav,3
../data/music genre/audio/rock/Common_Ground__Hip_Hop_funk_Rock_-This_Shot.wav,8
../data/music genre/audio/folkcountry/Rebecca_Hall-Hard_Way_to_Learn.wav,3
../data/music genre/audio/rock/Planet_12-Stay_At_Home.wav,8
../data/music genre/audio/jazz/Christie_McCarthy-Nothing_Moves_Me.wav,5
../data/music genre/audio/pop/Ave_nue-Free.wav,6
../data/music genre/audio/raphiphop/Malak_Productions-Throwback__feat_Kae_Daq_.wav,7
../data/music genre/audio/rock/Amphibians-Cabone_De_Douanier.wav,8
../data/music genre/audio/rock/Gilmore-Nothing.wav,8
../data/music genre/audio/electronic/aKido-China_Babies.wav,2
../data/music genre/audio/alternative/Manic_Cure-You_Know.wav,0
../data/music genre/audio/folkcountry/Justin_Sandercoe-Imperfect.wav,3
../data/music genre/audio/jazz/Chris_Bayne-Detour.wav,5
../data/music genre/audio/raphiphop/Young_Iz-Back_N________.wav,7
../data/music genre/audio/alternative/Sugarplum_Fairies-sugarfree.wav,0
../data/music genre/audio/electronic/Voxinst-Talk2Me.wav,2
../data/music genre/audio/rock/Charlie_Street-Feel_Right.wav,8
../data/music genre/audio/raphiphop/Origin_Nile-Safe_To_Feel_feat__Sanashine.wav,7
../data/music genre/audio/rock/fragment-CANCER.wav,8
../data/music genre/audio/pop/Symphony_in_DeMeanor-Farewell_Marissa.wav,6
../data/music genre/audio/blues/Lil_Bob___the_Lollipops-You_Know_It_Ain_t_Right.wav,1
../data/music genre/audio/jazz/Paul_Fisher_and_the_Mulligan_Kings-Paul_s_52nd_st__Theme.wav,5
../data/music genre/audio/folkcountry/MILLENIUM_COWBOY-ANTHEM_.wav,3
../data/music genre/audio/raphiphop/Rk-Down_for_Mine.wav,7
../data/music genre/audio/rock/Somebody_s_Mother-Linger.wav,8
../data/music genre/audio/rock/Five_to_the_Face-Pain_Inside.wav,8
../data/music genre/audio/blues/BB_CHUNG_KING_AND_THE_BUDDAHEADS-rise_above_it.wav,1
../data/music genre/audio/alternative/revlover-without_ocean.wav,0
../data/music genre/audio/rock/The_Act-Catalonia.wav,8
../data/music genre/audio/raphiphop/Wizdom_aka_J13-Pollyticken.wav,7
../data/music genre/audio/folkcountry/Tinsmith-Madam_I_m_A_Darlin_.wav,3
../data/music genre/audio/rock/Last_Year_Portrait-Anything_Left.wav,8
../data/music genre/audio/jazz/7_HILLS-Foster.wav,5
../data/music genre/audio/folkcountry/Kaytie_Austin-Boomerang.wav,3
../data/music genre/audio/rock/5_Star_Day-Play_Your_Game.wav,8
../data/music genre/audio/folkcountry/Tristan_Kromer-Rainmaker.wav,3
../data/music genre/audio/alternative/Mark_Schwaber-ghosting.wav,0
../data/music genre/audio/folkcountry/Tari_Follett-No_Going_Back.wav,3
../data/music genre/audio/folkcountry/Francisco_Lobato-Love_Of_My_Life.wav,3
../data/music genre/audio/folkcountry/Ian_McFeron_and_the_Band-Love_Me_Twice.wav,3
../data/music genre/audio/jazz/Larry_Janacek-Desert_Dreams.wav,5
../data/music genre/audio/raphiphop/StickFiggaz-Musik.wav,7
../data/music genre/audio/alternative/Albino_Catfish-Ice_Cream.wav,0
../data/music genre/audio/jazz/Walbass_LTD_-Eleventy_11.wav,5
../data/music genre/audio/rock/Creature_of_Mercy-Blame.wav,8
../data/music genre/audio/folkcountry/The_Flying_Garcias-Big_Texas_Sky.wav,3
../data/music genre/audio/rock/the_morgansterns-Look_at_Me.wav,8
../data/music genre/audio/raphiphop/Nero_Ceasar_and_Peace_of_Mind-Saul.wav,7
../data/music genre/audio/funksoulrnb/Mothers_Favorite_Child-GENTLY___live.wav,4
../data/music genre/audio/alternative/Anders_Tengdahl-I_came_here_to_see_you.wav,0
../data/music genre/audio/blues/Creature_of_Mercy-Wounded.wav,1
../data/music genre/audio/rock/James_Katz-she_s_having_a_bender.wav,8
../data/music genre/audio/alternative/Windsor_Bellephone-Get_Back_My_Shine.wav,0
../data/music genre/audio/alternative/Fake_Gimms-Simple_Facts.wav,0
../data/music genre/audio/alternative/tingler-New_York.wav,0
../data/music genre/audio/jazz/Mood_Indigo-Step_Up_Seymour.wav,5
../data/music genre/audio/jazz/Groovatron-Hey.wav,5
../data/music genre/audio/blues/Janet_Ryan_and_Straight_Up_-No_Good_News.wav,1
../data/music genre/audio/pop/roy_joseph-here_in_L_A_.wav,6
../data/music genre/audio/jazz/Joe_Turley-Like_I_Doo.wav,5
../data/music genre/audio/raphiphop/Rusty_Chains-My_Year.wav,7
../data/music genre/audio/pop/AccoladeUK-Wish_that_they_could_hear_us.wav,6
../data/music genre/audio/rock/The_Unleaded-Scream_at_the_world__Demo_.wav,8
../data/music genre/audio/folkcountry/Seven_Harkey-Roadside_Dead.wav,3
../data/music genre/audio/alternative/manifold-setting.wav,0
../data/music genre/audio/raphiphop/Split2nd_Entertainment-Paradise___Wisper_s__Featuring_Kymm_.wav,7
../data/music genre/audio/alternative/New_Cartel-Wait_Forever.wav,0
../data/music genre/audio/pop/ENTROPY64-Mind_Conditioning.wav,6
../data/music genre/audio/electronic/DEFRAG-OVER_AND_OUT_AND_UNDER.wav,2
../data/music genre/audio/alternative/Barton_Gill-Reach_Out__acoustic_.wav,0
../data/music genre/audio/blues/Bernie_Clarke_and_the_Rhythm_Sharks-Love_Recession.wav,1
../data/music genre/audio/folkcountry/Brookes_and_Hawley-Conga_Song.wav,3
../data/music genre/audio/jazz/Acker_Bros-Dickey_Patrol.wav,5
../data/music genre/audio/rock/New_Granada-Just_Wave.wav,8
../data/music genre/audio/jazz/SwingSet_Quintet-The_Chuckler.wav,5
../data/music genre/audio/pop/Jenna_Drey-Why___Dance_Version.wav,6
../data/music genre/audio/folkcountry/Hillbillys_from_Space-Fortune_Cookies.wav,3
../data/music genre/audio/jazz/Andre_Donawa-Jamaican_Kung_Fu.wav,5
../data/music genre/audio/alternative/LEDASWAN-Over_Again.wav,0
../data/music genre/audio/pop/Virginia-Carry_Me_Home.wav,6
../data/music genre/audio/folkcountry/manicdown-Pay_Attention.wav,3
../data/music genre/audio/rock/Tyler_Jorenby-Sleepwalker.wav,8
../data/music genre/audio/raphiphop/ThunderShop-God_Iz_My_Refuge.wav,7
../data/music genre/audio/jazz/Monika_Herzig-Evening_Mood.wav,5
../data/music genre/audio/electronic/Asy9-My_Salout.wav,2
../data/music genre/audio/pop/Kelly_Johnson-Inner_Beauty.wav,6
../data/music genre/audio/rock/THUNDERFIST-Loud__Fast__Rock_N__Roll.wav,8
../data/music genre/audio/electronic/Matthew_McCullough-Signals.wav,2
../data/music genre/audio/electronic/Stuart_Elliott-Solitude.wav,2
../data/music genre/audio/folkcountry/Leo_s_Leeway-Reckless_Tonight.wav,3
../data/music genre/audio/blues/KingRobbie-All_TiedUp.wav,1
../data/music genre/audio/blues/Chumslick_Nick_and_the_Sharks-Married_to_the_Blues.wav,1
../data/music genre/audio/rock/Head-Icicle.wav,8
../data/music genre/audio/rock/BRIDGE_DETROIT_-LETTER_FROM_ELVIS.wav,8
../data/music genre/audio/rock/Lodos-too_late.wav,8
../data/music genre/audio/folkcountry/Aaron_Cheney-If_He_Were_Alive_Today__He_d_Probably_Be_Dead_.wav,3
../data/music genre/audio/funksoulrnb/The_Blue_Method-Something_Devine.wav,4
../data/music genre/audio/folkcountry/Jennifer_Brantley-I_Need_A_Place.wav,3
../data/music genre/audio/jazz/The_Bonuts-Lady_on_a_Spiral_Staircase.wav,5
../data/music genre/audio/alternative/The_Sudden_Recovery-My_Song.wav,0
../data/music genre/audio/rock/After_Bliss-Sit_Down_Stare_Out.wav,8
../data/music genre/audio/rock/Cherry_Hill-Prelude.wav,8
../data/music genre/audio/raphiphop/Hud_Hustlas-Dead_Inside_feat__Wordz__Tha_1st_Sun__Mill_Dollas_.wav,7
../data/music genre/audio/jazz/The_Meadow_City_Band-Autumn_Walk.wav,5
../data/music genre/audio/rock/Deridian-Matchsticks___Lovers__don_t_go_together_.wav,8
../data/music genre/audio/funksoulrnb/Monia-Do_What_I_Gotta_Do.wav,4
../data/music genre/audio/jazz/Berno_Sky-Song_for_Sarah.wav,5
../data/music genre/audio/pop/Sepiamusic-Ease_Me.wav,6
../data/music genre/audio/raphiphop/SIN___Sinister_Child__-RAGE.wav,7
../data/music genre/audio/folkcountry/DAVE_HARDIN-MEETIN_JESUS.wav,3
../data/music genre/audio/rock/Floodgate___Christian_Rock_-Shape_Me.wav,8
../data/music genre/audio/rock/nanastreak-Come_Back_Down.wav,8
../data/music genre/audio/electronic/The_Cheaters_Club-clean_break.wav,2
../data/music genre/audio/jazz/Geoff_Mattoon-J_S__Bop_featuring_Will_Lee__Chuck_Loeb.wav,5
../data/music genre/audio/raphiphop/TYCE-GONE_WIT_DAT.wav,7
../data/music genre/audio/raphiphop/Dangerous_Affiliation-confrontations.wav,7
../data/music genre/audio/electronic/bitterbeat-serpentineliar.wav,2
../data/music genre/audio/rock/Flat_Stanley-Money.wav,8
../data/music genre/audio/rock/Lean-Hope_For_Better.wav,8
../data/music genre/audio/jazz/Mister_Marek-Ann.wav,5
../data/music genre/audio/pop/Amy_Steinberg_Band-Should_ve_Known.wav,6
../data/music genre/audio/blues/Rebel_Storm-Gals_From_Mississippi.wav,1
../data/music genre/audio/raphiphop/Optimus_Prime_aka_Diceptagon_The_Malignant-Cannibal_Nigguz.wav,7
../data/music genre/audio/rock/Ballyhoo_-_Longshot_.wav,8
../data/music genre/audio/electronic/Bleep-Looster.wav,2
../data/music genre/audio/raphiphop/the_PRODUCT-old_school_b__ch.wav,7
../data/music genre/audio/rock/Rune-Beautiful_Deadly.wav,8
../data/music genre/audio/rock/Drew_Young_and_the_Henchman-Fury.wav,8
../data/music genre/audio/alternative/Common_Thrill-Morphine_Drip.wav,0
../data/music genre/audio/rock/FullBluntControl-Spaceship.wav,8
../data/music genre/audio/jazz/James_Cherry-Bring_You_Down.wav,5
../data/music genre/audio/folkcountry/Jenny_Lawrence-Ice.wav,3
../data/music genre/audio/jazz/meltdownGreen-traumatic_tensions.wav,5
../data/music genre/audio/jazz/Rik_Barba-Irma.wav,5
../data/music genre/audio/folkcountry/Eclecticity_Music-Keep_On_Loving_Me.wav,3
../data/music genre/audio/rock/Club_Deluxe-Plastic_Jesus.wav,8
../data/music genre/audio/funksoulrnb/Phat_Phunktion-Always.wav,4
../data/music genre/audio/raphiphop/Masters_of_the_U_N_I_verse-Unprecedented_w_Chops__Mountain_Bros_.wav,7
../data/music genre/audio/rock/Remnant_Gathering-Samaritan.wav,8
../data/music genre/audio/rock/truesetto-silent_treatment.wav,8
../data/music genre/audio/jazz/Azuris_Aurum-Soapjuice.wav,5
../data/music genre/audio/pop/Bill_Bairley-Going_Home.wav,6
../data/music genre/audio/alternative/Millbrook_Music-Crude_Model_of_You.wav,0
../data/music genre/audio/rock/Celldweller-Symbiont.wav,8
../data/music genre/audio/alternative/Zach_Madden-Scribbledown.wav,0
../data/music genre/audio/funksoulrnb/_REAL-Spread_A_Little_Love.wav,4
../data/music genre/audio/rock/BB_CHUNG_KING_AND_THE_BUDDAHEADS-when_the_blues_catch_up_with_you.wav,8
../data/music genre/audio/rock/The_Bitterthings-U_R_What_U_Hate.wav,8
../data/music genre/audio/raphiphop/AK_MC_s-This_is_not_a_test.wav,7
../data/music genre/audio/raphiphop/Jesse_Calico-All_about_Me.wav,7
../data/music genre/audio/alternative/Peter_Adams-Cementalisque.wav,0
../data/music genre/audio/raphiphop/Steve_Witz-Diatribe.wav,7
../data/music genre/audio/alternative/Circle_the_Square-CPU.wav,0
../data/music genre/audio/pop/Josh_Fausset-Spruce_Top_Kid.wav,6
../data/music genre/audio/folkcountry/FOR_THE_CAUSE-hanging_by_a_thread.wav,3
../data/music genre/audio/jazz/Russ_Bryant_Group-A_Cool_Day.wav,5
../data/music genre/audio/raphiphop/gebo-Whazup_now__partna__.wav,7
../data/music genre/audio/funksoulrnb/Johnson-Perfect_Human_Specimen.wav,4
../data/music genre/audio/blues/The_Turnarounds-Lights_Down_Low.wav,1
../data/music genre/audio/rock/Denied_By_Distance-Looking_at_You.wav,8
../data/music genre/audio/pop/Paul_Sforza-Over_and_Over.wav,6
../data/music genre/audio/raphiphop/Shadcore-Bounce_To_The_Struggle.wav,7
../data/music genre/audio/folkcountry/Christopher_Dallman-The_7th_of_September.wav,3
../data/music genre/audio/pop/Less_Than_7-rescue_me.wav,6
../data/music genre/audio/raphiphop/Mista_Sniper-S_N_I_P_E.wav,7
../data/music genre/audio/raphiphop/unified_school_district-EffBeeWrappers.wav,7
../data/music genre/audio/funksoulrnb/Pennyshaker-Be_Blue.wav,4
../data/music genre/audio/rock/Uncle_Mudfish-Wait_4_Me.wav,8
../data/music genre/audio/raphiphop/ThunderShop-The_Time_Iz_now.wav,7
../data/music genre/audio/rock/Vagabond-Disguised.wav,8
../data/music genre/audio/rock/BB_CHUNG_KING_AND_THE_BUDDAHEADS-long_way_down.wav,8
../data/music genre/audio/raphiphop/MEDU_NETR-Live_Yo_Life_.wav,7
../data/music genre/audio/pop/Dormant_Light-Calisite.wav,6
../data/music genre/audio/rock/The_Quakers-Last_Chance.wav,8
../data/music genre/audio/jazz/sub5-Something_nice_in_G.wav,5
../data/music genre/audio/jazz/PC_BIG_DADDY_G-More_Coolness.wav,5
../data/music genre/audio/raphiphop/JointMethod-The_Right_Direction.wav,7
../data/music genre/audio/alternative/The_Beeps-tell_me.wav,0
../data/music genre/audio/pop/Pat_Walsh-Supersonic_Girl.wav,6
../data/music genre/audio/folkcountry/l_apparition-Black_Eyed_Baby.wav,3
../data/music genre/audio/pop/Symphony_in_DeMeanor-Lonely_Fool.wav,6
../data/music genre/audio/rock/spacejunk-One_Unstable_Mind.wav,8
../data/music genre/audio/funksoulrnb/Travis_Mandrell-Pick_Yourself_Up.wav,4
../data/music genre/audio/jazz/Scott_Pazera_Trio-Sugarsnap.wav,5
../data/music genre/audio/folkcountry/Jimi_Heath-A_Girl.wav,3
../data/music genre/audio/rock/Harrison-Choke.wav,8
../data/music genre/audio/raphiphop/SET_4_LIFE_ENTERTAINMENT_PRESENTS_BLISS-WHAT_THE_HOOD_BE_SAYIN__by_BLISS.wav,7
../data/music genre/audio/pop/Bryon_Mack-Crazy_World.wav,6
../data/music genre/audio/blues/Naked_Soul_featuring_Jayar-Burnin__Bridges__Tumblin__Down_.wav,1
../data/music genre/audio/rock/superjuice__new_york_city_-humble_state.wav,8
../data/music genre/audio/jazz/Jimi_Ruccolo_Band-Off_the_Leash.wav,5
../data/music genre/audio/alternative/stars_of_stage_and_screen-silver_memories.wav,0
../data/music genre/audio/rock/SONICRUSH-Shine_On_Me.wav,8
../data/music genre/audio/alternative/Very_Large_Array-magnified.wav,0
../data/music genre/audio/blues/The__Dare_Ya_Blues_Band-Me___I_Can_Toos.wav,1
../data/music genre/audio/raphiphop/OUT_THA_TRUNK-PRISONER_023.wav,7
../data/music genre/audio/rock/Common_Thrill-Whiskey_Glow.wav,8
../data/music genre/audio/rock/20_20_20_20-Bald_Head.wav,8
../data/music genre/audio/alternative/The_Shiva_Furnace-Miza.wav,0
../data/music genre/audio/pop/SAHINA-AOLG___Art_Of_Letting_Go.wav,6
../data/music genre/audio/rock/The_Genuine_Leather_Band-Bitch_Blues.wav,8
../data/music genre/audio/rock/maladjusted_-Blame.wav,8
../data/music genre/audio/rock/Bad_Gravity-Show_Me_The_Love.wav,8
../data/music genre/audio/folkcountry/Maskil-Bighorn_Mountains.wav,3
../data/music genre/audio/alternative/rm__101-half_of_what_you_wanted.wav,0
../data/music genre/audio/jazz/BankerDave-White_Castle.wav,5
../data/music genre/audio/alternative/dave_keegan-Do_That_Again.wav,0
../data/music genre/audio/raphiphop/Devon_Maya-Packed_up.wav,7
../data/music genre/audio/rock/JEL-Suburban_Legend.wav,8
../data/music genre/audio/jazz/JOHN_VALENTI-Rosario_s_Song.wav,5
../data/music genre/audio/rock/SonicBlonde-All_In_My_Head.wav,8
../data/music genre/audio/alternative/Sugarplum_Fairies-the_state_we_re_in.wav,0
../data/music genre/audio/pop/Lynn_Harrison-Room_to_Love.wav,6
../data/music genre/audio/jazz/Funksquad-The_Bishop.wav,5
../data/music genre/audio/raphiphop/G_Loe-I_Might_Be.wav,7
../data/music genre/audio/jazz/Acker_Bros-Hoot_Owl_Waltz.wav,5
../data/music genre/audio/rock/HOLLOW_dallas-Bleed_Me_Slow.wav,8
../data/music genre/audio/raphiphop/blurred_insight-Taste_the_Shit.wav,7
../data/music genre/audio/pop/Film-Take_It_All_Away.wav,6
../data/music genre/audio/electronic/Progenitor__Justin_Hess_-Leave_That_Beach.wav,2
../data/music genre/audio/raphiphop/CANDEE_REIGN-MY_DEBUT.wav,7
../data/music genre/audio/raphiphop/HiTec-Got_It_Locked.wav,7
../data/music genre/audio/jazz/Rude_On_The_Rhine-Bumble_It_All.wav,5
../data/music genre/audio/raphiphop/Element_of_Chaos-Weapon_of_Choice_f__Legion_Lord.wav,7
../data/music genre/audio/raphiphop/Leroy_Smokes-Step_Right_Up_.wav,7
../data/music genre/audio/jazz/Faux_Pas__2_-la_faite_commme_ca.wav,5
../data/music genre/audio/rock/Zipper-Sarah_s_Eyes.wav,8
../data/music genre/audio/jazz/Akbar_Muhammad_Quartet-Ebony_Beauty.wav,5
../data/music genre/audio/funksoulrnb/StarBaby-Sunday_Night_Apology.wav,4
../data/music genre/audio/jazz/Vivan_Myhrvold_Lassen-Margaretas_vaggvisa_Isa.wav,5
../data/music genre/audio/alternative/Matthew_Long-Space_Cowboy.wav,0
../data/music genre/audio/rock/stonepark-Carpe_diem.wav,8
../data/music genre/audio/rock/Guernica_Havoc-The_Leading_Spiral_to_Nowhere.wav,8
../data/music genre/audio/alternative/nothot-I_Feel_Better_Already.wav,0
../data/music genre/audio/pop/Electronic_Soul-Freezer_Burn.wav,6
../data/music genre/audio/electronic/John_Paul_Sharp-Fishing_For_Compliments.wav,2
../data/music genre/audio/raphiphop/P1_presents-Come_n_get_me.wav,7
../data/music genre/audio/folkcountry/Bird_and_Tines-Honky_Tonks_In_Heaven.wav,3
../data/music genre/audio/folkcountry/Nathan_Sheppard_II-Damn_Good_Dawg.wav,3
../data/music genre/audio/rock/QUALONE-Mind_Cloud.wav,8
../data/music genre/audio/blues/Slim_Pickens-Who_Cares.wav,1
../data/music genre/audio/folkcountry/Rusty_Wilson-I_m_to_Blame.wav,3
../data/music genre/audio/folkcountry/Hattie-Winter_Blues.wav,3
../data/music genre/audio/electronic/Lucy_in_the_Sky-The_impossible_planet.wav,2
../data/music genre/audio/jazz/Rick_Cucuzza-The_Gift.wav,5
../data/music genre/audio/rock/MindCandy-Energy.wav,8
../data/music genre/audio/jazz/Drexel_Jazz_Fusion-Claudette.wav,5
../data/music genre/audio/alternative/kite-as_worlds_collide.wav,0
../data/music genre/audio/jazz/The_Jeremy_Cubert_Project-Happy_The_Fan.wav,5
../data/music genre/audio/rock/jeff_campbell-Southern.wav,8
../data/music genre/audio/rock/Grant_Langston-The_Real_Man.wav,8
../data/music genre/audio/alternative/Ione_Skylab-Soak.wav,0
../data/music genre/audio/raphiphop/KRISIS_MAXIMUS-SAYERS_SINNERS.wav,7
../data/music genre/audio/blues/Pardon_Me-_I_m__Going_Home.wav,1
../data/music genre/audio/alternative/Denny_Porter-Where_to_Begin.wav,0
../data/music genre/audio/electronic/The_Epitome_of_Sound-Deep_in_Thought.wav,2
../data/music genre/audio/raphiphop/SLIMM_NADIR-U_GOT_IT_ALL_WRONG.wav,7
../data/music genre/audio/jazz/Dave_Olsen-Dark_Continent.wav,5
../data/music genre/audio/folkcountry/Piedmont_Chris_Johnson-Tobacco___Tea.wav,3
../data/music genre/audio/blues/Circe_Link-Travelin__Daddy.wav,1
../data/music genre/audio/alternative/hostmom-it_s_close_up_far_away.wav,0
